RecordID,Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
14,Colombia,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2015,2015,1.2
14,Colombia,M,Marital status,1,Never married,... if she burns the food,1,01/01/2015,2015,1.3
14,Colombia,M,Age,4,15-24,... if she burns the food,1,01/01/2015,2015,1.4
14,Colombia,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2015,2015,1.4
14,Colombia,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2015,2015,1.7
14,Colombia,M,Education,5,Primary,... if she burns the food,1,01/01/2015,2015,1.9
14,Colombia,M,Residence,5,Rural,... if she burns the food,1,01/01/2015,2015,2
14,Colombia,M,Education,5,No education,... if she burns the food,1,01/01/2015,2015,2.8
364,Colombia,M,Age,4,15-24,... for at least one specific reason,2,01/01/2015,2015,4.8
364,Colombia,M,Age,4,25-34,... for at least one specific reason,2,01/01/2015,2015,3.7
364,Colombia,M,Age,4,35-49,... for at least one specific reason,2,01/01/2015,2015,4
84,Colombia,M,Age,4,15-24,... if she argues with him,3,01/01/2015,2015,1.7
84,Colombia,M,Age,4,25-34,... if she argues with him,3,01/01/2015,2015,1.2
84,Colombia,M,Age,4,35-49,... if she argues with him,3,01/01/2015,2015,1.3
154,Colombia,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2015,2015,1.7
154,Colombia,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2015,2015,1.3
154,Colombia,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2015,2015,1.3
224,Colombia,M,Age,4,15-24,... if she neglects the children,4,01/01/2015,2015,3.5
224,Colombia,M,Age,4,25-34,... if she neglects the children,4,01/01/2015,2015,2.8
224,Colombia,M,Age,4,35-49,... if she neglects the children,4,01/01/2015,2015,2.7
294,Colombia,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2015,2015,1.6
294,Colombia,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2015,2015,1.1
294,Colombia,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2015,2015,1.2
364,Colombia,M,Education,5,Higher,... for at least one specific reason,2,01/01/2015,2015,1.7
364,Colombia,M,Education,5,No education,... for at least one specific reason,2,01/01/2015,2015,13.2
364,Colombia,M,Education,5,Primary,... for at least one specific reason,2,01/01/2015,2015,7.5
364,Colombia,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2015,2015,4.1
84,Colombia,M,Education,5,Higher,... if she argues with him,3,01/01/2015,2015,0.7
84,Colombia,M,Education,5,No education,... if she argues with him,3,01/01/2015,2015,2.3
84,Colombia,M,Education,5,Primary,... if she argues with him,3,01/01/2015,2015,2.3
84,Colombia,M,Education,5,Secondary,... if she argues with him,3,01/01/2015,2015,1.5
154,Colombia,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2015,2015,0.8
154,Colombia,M,Education,5,No education,... if she goes out without telling him,5,01/01/2015,2015,3.2
154,Colombia,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2015,2015,3
154,Colombia,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2015,2015,1.2
224,Colombia,M,Education,5,Higher,... if she neglects the children,4,01/01/2015,2015,1.2
224,Colombia,M,Education,5,No education,... if she neglects the children,4,01/01/2015,2015,9.4
224,Colombia,M,Education,5,Primary,... if she neglects the children,4,01/01/2015,2015,5.4
224,Colombia,M,Education,5,Secondary,... if she neglects the children,4,01/01/2015,2015,2.9
294,Colombia,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2015,2015,0.7
294,Colombia,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2015,2015,4.2
294,Colombia,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2015,2015,2.1
294,Colombia,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2015,2015,1.3
364,Colombia,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2015,2015,4.1
364,Colombia,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2015,2015,7.5
364,Colombia,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2015,2015,4.2
84,Colombia,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2015,2015,1.4
84,Colombia,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2015,2015,2
84,Colombia,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2015,2015,1.7
154,Colombia,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2015,2015,1.4
154,Colombia,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2015,2015,2.3
154,Colombia,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2015,2015,1.5
224,Colombia,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2015,2015,3
224,Colombia,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2015,2015,4.1
224,Colombia,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2015,2015,2.8
294,Colombia,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2015,2015,1.2
294,Colombia,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2015,2015,3.3
294,Colombia,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2015,2015,1.8
364,Colombia,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2015,2015,4
364,Colombia,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2015,2015,4.3
364,Colombia,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2015,2015,4.3
84,Colombia,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2015,2015,1.3
84,Colombia,M,Marital status,1,Never married,... if she argues with him,3,01/01/2015,2015,1.5
84,Colombia,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2015,2015,1.2
154,Colombia,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2015,2015,1.4
154,Colombia,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2015,2015,1.4
154,Colombia,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2015,2015,1.5
224,Colombia,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2015,2015,3
224,Colombia,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2015,2015,2.9
224,Colombia,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2015,2015,3.3
294,Colombia,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2015,2015,1.2
294,Colombia,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2015,2015,1.4
294,Colombia,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2015,2015,1.2
364,Colombia,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2015,2015,6.8
364,Colombia,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2015,2015,3.4
84,Colombia,M,Residence,5,Rural,... if she argues with him,3,01/01/2015,2015,2.2
84,Colombia,M,Residence,5,Urban,... if she argues with him,3,01/01/2015,2015,1.2
154,Colombia,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2015,2015,2.6
154,Colombia,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2015,2015,1.1
224,Colombia,M,Residence,5,Rural,... if she neglects the children,4,01/01/2015,2015,5
224,Colombia,M,Residence,5,Urban,... if she neglects the children,4,01/01/2015,2015,2.4
294,Colombia,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2015,2015,2.1
294,Colombia,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2015,2015,1.1
15,Comoros,M,Education,5,Higher,... if she burns the food,1,01/01/2012,2012,0.8
15,Comoros,M,Age,4,35-49,... if she burns the food,1,01/01/2012,2012,0.9
15,Comoros,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2012,2012,1.8
15,Comoros,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2012,2012,2.2
15,Comoros,M,Residence,5,Urban,... if she burns the food,1,01/01/2012,2012,2.3
15,Comoros,M,Education,5,Secondary,... if she burns the food,1,01/01/2012,2012,2.5
15,Comoros,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2012,2012,2.7
15,Comoros,M,Age,4,25-34,... if she burns the food,1,01/01/2012,2012,2.9
15,Comoros,M,Residence,5,Rural,... if she burns the food,1,01/01/2012,2012,3.5
15,Comoros,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2012,2012,3.6
15,Comoros,M,Education,5,Primary,... if she burns the food,1,01/01/2012,2012,3.8
15,Comoros,M,Marital status,1,Never married,... if she burns the food,1,01/01/2012,2012,4.1
15,Comoros,M,Age,4,15-24,... if she burns the food,1,01/01/2012,2012,4.8
15,Comoros,M,Education,5,No education,... if she burns the food,1,01/01/2012,2012,4.9
15,Comoros,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2012,2012,5.5
365,Comoros,M,Age,4,15-24,... for at least one specific reason,2,01/01/2012,2012,26
365,Comoros,M,Age,4,25-34,... for at least one specific reason,2,01/01/2012,2012,14.1
365,Comoros,M,Age,4,35-49,... for at least one specific reason,2,01/01/2012,2012,8.4
85,Comoros,M,Age,4,15-24,... if she argues with him,3,01/01/2012,2012,11.9
85,Comoros,M,Age,4,25-34,... if she argues with him,3,01/01/2012,2012,4.8
85,Comoros,M,Age,4,35-49,... if she argues with him,3,01/01/2012,2012,1.6
155,Comoros,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2012,2012,10.8
155,Comoros,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2012,2012,5.4
155,Comoros,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2012,2012,3.3
225,Comoros,M,Age,4,15-24,... if she neglects the children,4,01/01/2012,2012,12.8
225,Comoros,M,Age,4,25-34,... if she neglects the children,4,01/01/2012,2012,4.6
225,Comoros,M,Age,4,35-49,... if she neglects the children,4,01/01/2012,2012,4.4
295,Comoros,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2012,2012,10.1
295,Comoros,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2012,2012,9.5
295,Comoros,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2012,2012,3.8
365,Comoros,M,Education,5,Higher,... for at least one specific reason,2,01/01/2012,2012,6.8
365,Comoros,M,Education,5,No education,... for at least one specific reason,2,01/01/2012,2012,18.7
365,Comoros,M,Education,5,Primary,... for at least one specific reason,2,01/01/2012,2012,18.1
365,Comoros,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2012,2012,19.1
85,Comoros,M,Education,5,Higher,... if she argues with him,3,01/01/2012,2012,1.4
85,Comoros,M,Education,5,No education,... if she argues with him,3,01/01/2012,2012,6.7
85,Comoros,M,Education,5,Primary,... if she argues with him,3,01/01/2012,2012,7.1
85,Comoros,M,Education,5,Secondary,... if she argues with him,3,01/01/2012,2012,8
155,Comoros,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2012,2012,2.7
155,Comoros,M,Education,5,No education,... if she goes out without telling him,5,01/01/2012,2012,10.1
155,Comoros,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2012,2012,6.8
155,Comoros,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2012,2012,7.1
225,Comoros,M,Education,5,Higher,... if she neglects the children,4,01/01/2012,2012,3.5
225,Comoros,M,Education,5,No education,... if she neglects the children,4,01/01/2012,2012,6.6
225,Comoros,M,Education,5,Primary,... if she neglects the children,4,01/01/2012,2012,8.1
225,Comoros,M,Education,5,Secondary,... if she neglects the children,4,01/01/2012,2012,9.6
295,Comoros,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2012,2012,2
295,Comoros,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2012,2012,10.9
295,Comoros,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2012,2012,7.9
295,Comoros,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2012,2012,8.7
365,Comoros,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2012,2012,12.3
365,Comoros,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2012,2012,23.8
365,Comoros,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2012,2012,22.7
85,Comoros,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2012,2012,3.2
85,Comoros,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2012,2012,11.3
85,Comoros,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2012,2012,10.9
155,Comoros,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2012,2012,5
155,Comoros,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2012,2012,11.5
155,Comoros,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2012,2012,7.1
225,Comoros,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2012,2012,5.3
225,Comoros,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2012,2012,12
225,Comoros,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2012,2012,10.3
295,Comoros,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2012,2012,6.8
295,Comoros,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2012,2012,8.2
295,Comoros,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2012,2012,10.4
365,Comoros,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2012,2012,10.5
365,Comoros,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2012,2012,25.4
365,Comoros,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2012,2012,20.3
85,Comoros,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2012,2012,4
85,Comoros,M,Marital status,1,Never married,... if she argues with him,3,01/01/2012,2012,10.5
85,Comoros,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2012,2012,4.3
155,Comoros,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2012,2012,4.2
155,Comoros,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2012,2012,10.7
155,Comoros,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2012,2012,4.8
225,Comoros,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2012,2012,5.6
225,Comoros,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2012,2012,10.9
225,Comoros,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2012,2012,7.7
295,Comoros,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2012,2012,4.8
295,Comoros,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2012,2012,11.7
295,Comoros,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2012,2012,11
365,Comoros,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2012,2012,18.9
365,Comoros,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2012,2012,14.3
85,Comoros,M,Residence,5,Rural,... if she argues with him,3,01/01/2012,2012,7.7
85,Comoros,M,Residence,5,Urban,... if she argues with him,3,01/01/2012,2012,5.1
155,Comoros,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2012,2012,7.8
