Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
Ethiopia,M,Residence,5,Rural,... if she neglects the children,4,01/01/2016,2016,21.2
Ethiopia,M,Residence,5,Urban,... if she neglects the children,4,01/01/2016,2016,10.6
Ethiopia,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2016,2016,14.3
Ethiopia,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2016,2016,5.9
Gabon,M,Education,5,Higher,... if she burns the food,1,01/01/2012,2012,3.5
Gabon,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2012,2012,5
Gabon,M,Age,4,35-49,... if she burns the food,1,01/01/2012,2012,5.2
Gabon,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2012,2012,5.6
Gabon,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2012,2012,6.2
Gabon,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2012,2012,6.5
Gabon,M,Age,4,25-34,... if she burns the food,1,01/01/2012,2012,6.6
Gabon,M,Residence,5,Urban,... if she burns the food,1,01/01/2012,2012,6.8
Gabon,M,Education,5,Primary,... if she burns the food,1,01/01/2012,2012,6.9
Gabon,M,Residence,5,Rural,... if she burns the food,1,01/01/2012,2012,6.9
Gabon,M,Education,5,Secondary,... if she burns the food,1,01/01/2012,2012,7.2
Gabon,M,Marital status,1,Never married,... if she burns the food,1,01/01/2012,2012,7.5
Gabon,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2012,2012,8.2
Gabon,M,Age,4,15-24,... if she burns the food,1,01/01/2012,2012,8.5
Gabon,M,Education,5,No education,... if she burns the food,1,01/01/2012,2012,9.9
Gabon,M,Age,4,15-24,... for at least one specific reason,2,01/01/2012,2012,44.1
Gabon,M,Age,4,25-34,... for at least one specific reason,2,01/01/2012,2012,41.5
Gabon,M,Age,4,35-49,... for at least one specific reason,2,01/01/2012,2012,33.3
Gabon,M,Age,4,15-24,... if she argues with him,3,01/01/2012,2012,22.5
Gabon,M,Age,4,25-34,... if she argues with him,3,01/01/2012,2012,19.7
Gabon,M,Age,4,35-49,... if she argues with him,3,01/01/2012,2012,16.2
Gabon,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2012,2012,14.9
Gabon,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2012,2012,14.4
Gabon,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2012,2012,12.8
Gabon,M,Age,4,15-24,... if she neglects the children,4,01/01/2012,2012,32.8
Gabon,M,Age,4,25-34,... if she neglects the children,4,01/01/2012,2012,31.2
Gabon,M,Age,4,35-49,... if she neglects the children,4,01/01/2012,2012,22.9
Gabon,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2012,2012,7.4
Gabon,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2012,2012,5.1
Gabon,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2012,2012,5
Gabon,M,Education,5,Higher,... for at least one specific reason,2,01/01/2012,2012,23.5
Gabon,M,Education,5,No education,... for at least one specific reason,2,01/01/2012,2012,37.4
Gabon,M,Education,5,Primary,... for at least one specific reason,2,01/01/2012,2012,40.1
Gabon,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2012,2012,43.6
Gabon,M,Education,5,Higher,... if she argues with him,3,01/01/2012,2012,11.3
Gabon,M,Education,5,No education,... if she argues with him,3,01/01/2012,2012,21.3
Gabon,M,Education,5,Primary,... if she argues with him,3,01/01/2012,2012,20.7
Gabon,M,Education,5,Secondary,... if she argues with him,3,01/01/2012,2012,21
Gabon,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2012,2012,6.3
Gabon,M,Education,5,No education,... if she goes out without telling him,5,01/01/2012,2012,16.3
Gabon,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2012,2012,17.7
Gabon,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2012,2012,14.8
Gabon,M,Education,5,Higher,... if she neglects the children,4,01/01/2012,2012,16.4
Gabon,M,Education,5,No education,... if she neglects the children,4,01/01/2012,2012,26.3
Gabon,M,Education,5,Primary,... if she neglects the children,4,01/01/2012,2012,28.3
Gabon,M,Education,5,Secondary,... if she neglects the children,4,01/01/2012,2012,32.4
Gabon,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2012,2012,1.7
Gabon,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2012,2012,15.7
Gabon,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2012,2012,7.3
Gabon,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2012,2012,5.5
Gabon,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2012,2012,39.5
Gabon,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2012,2012,44.1
Gabon,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2012,2012,39.6
Gabon,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2012,2012,20.1
Gabon,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2012,2012,16.5
Gabon,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2012,2012,18.8
Gabon,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2012,2012,14.1
Gabon,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2012,2012,13.3
Gabon,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2012,2012,14.1
Gabon,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2012,2012,28.5
Gabon,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2012,2012,37.8
Gabon,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2012,2012,29.3
Gabon,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2012,2012,5.4
Gabon,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2012,2012,6.8
Gabon,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2012,2012,7.1
Gabon,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2012,2012,38.6
Gabon,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2012,2012,40.3
Gabon,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2012,2012,42.8
Gabon,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2012,2012,18.3
Gabon,M,Marital status,1,Never married,... if she argues with him,3,01/01/2012,2012,20.7
Gabon,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2012,2012,20.3
Gabon,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2012,2012,14.7
Gabon,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2012,2012,13
Gabon,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2012,2012,16.3
Gabon,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2012,2012,27.3
Gabon,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2012,2012,30.5
Gabon,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2012,2012,30.7
Gabon,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2012,2012,5
Gabon,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2012,2012,7.2
Gabon,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2012,2012,3.6
Gabon,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2012,2012,46.5
Gabon,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2012,2012,38.7
Gabon,M,Residence,5,Rural,... if she argues with him,3,01/01/2012,2012,22
Gabon,M,Residence,5,Urban,... if she argues with him,3,01/01/2012,2012,19.2
Gabon,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2012,2012,16.3
Gabon,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2012,2012,13.7
Gabon,M,Residence,5,Rural,... if she neglects the children,4,01/01/2012,2012,35.4
Gabon,M,Residence,5,Urban,... if she neglects the children,4,01/01/2012,2012,28.1
Gabon,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2012,2012,6.7
Gabon,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2012,2012,5.8
Gambia,M,Education,5,Higher,... if she burns the food,1,01/01/2013,2013,2.3
Gambia,M,Age,4,35-49,... if she burns the food,1,01/01/2013,2013,3.1
Gambia,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2013,2013,3.5
Gambia,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2013,2013,3.9
Gambia,M,Residence,5,Urban,... if she burns the food,1,01/01/2013,2013,4.2
Gambia,M,Age,4,25-34,... if she burns the food,1,01/01/2013,2013,4.3
Gambia,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2013,2013,4.3
Gambia,M,Education,5,No education,... if she burns the food,1,01/01/2013,2013,4.7
Gambia,M,Education,5,Secondary,... if she burns the food,1,01/01/2013,2013,7
Gambia,M,Marital status,1,Never married,... if she burns the food,1,01/01/2013,2013,8.1
Gambia,M,Age,4,15-24,... if she burns the food,1,01/01/2013,2013,9.1
Gambia,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2013,2013,9.7
Gambia,M,Residence,5,Rural,... if she burns the food,1,01/01/2013,2013,9.7
Gambia,M,Education,5,Primary,... if she burns the food,1,01/01/2013,2013,10.2
Gambia,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2013,2013,10.7
Gambia,M,Age,4,15-24,... for at least one specific reason,2,01/01/2013,2013,38.8
Gambia,M,Age,4,25-34,... for at least one specific reason,2,01/01/2013,2013,30.5
Gambia,M,Age,4,35-49,... for at least one specific reason,2,01/01/2013,2013,25
Gambia,M,Age,4,15-24,... if she argues with him,3,01/01/2013,2013,14.3
Gambia,M,Age,4,25-34,... if she argues with him,3,01/01/2013,2013,9.7
Gambia,M,Age,4,35-49,... if she argues with him,3,01/01/2013,2013,7.7
Gambia,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2013,2013,26.2
Gambia,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2013,2013,17.4
Gambia,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2013,2013,14.5
Gambia,M,Age,4,15-24,... if she neglects the children,4,01/01/2013,2013,22.4
Gambia,M,Age,4,25-34,... if she neglects the children,4,01/01/2013,2013,16.9
Gambia,M,Age,4,35-49,... if she neglects the children,4,01/01/2013,2013,14.5
Gambia,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2013,2013,23.4
Gambia,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2013,2013,16.3
Gambia,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2013,2013,14.8
Gambia,M,Education,5,Higher,... for at least one specific reason,2,01/01/2013,2013,15.4
Gambia,M,Education,5,No education,... for at least one specific reason,2,01/01/2013,2013,35.2
Gambia,M,Education,5,Primary,... for at least one specific reason,2,01/01/2013,2013,41.9
Gambia,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2013,2013,32.5
Gambia,M,Education,5,Higher,... if she argues with him,3,01/01/2013,2013,2.7
Gambia,M,Education,5,No education,... if she argues with him,3,01/01/2013,2013,12
Gambia,M,Education,5,Primary,... if she argues with him,3,01/01/2013,2013,16.6
Gambia,M,Education,5,Secondary,... if she argues with him,3,01/01/2013,2013,11.1
Gambia,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2013,2013,8.3
Gambia,M,Education,5,No education,... if she goes out without telling him,5,01/01/2013,2013,24.6
Gambia,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2013,2013,27.9
Gambia,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2013,2013,18.8
Gambia,M,Education,5,Higher,... if she neglects the children,4,01/01/2013,2013,10.2
Gambia,M,Education,5,No education,... if she neglects the children,4,01/01/2013,2013,19.9
Gambia,M,Education,5,Primary,... if she neglects the children,4,01/01/2013,2013,23
Gambia,M,Education,5,Secondary,... if she neglects the children,4,01/01/2013,2013,18.8
Gambia,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2013,2013,4.6
Gambia,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2013,2013,23.4
Gambia,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2013,2013,26.4
Gambia,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2013,2013,17.4
Gambia,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2013,2013,30.3
Gambia,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2013,2013,47.4
Gambia,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2013,2013,35.4
Gambia,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2013,2013,9.8
Gambia,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2013,2013,20.7
Gambia,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2013,2013,12.3
Gambia,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2013,2013,17.8
Gambia,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2013,2013,35.3
Gambia,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2013,2013,24.1
Gambia,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2013,2013,16.8
Gambia,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2013,2013,30.5
Gambia,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2013,2013,20.6
Gambia,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2013,2013,18.2
Gambia,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2013,2013,25.7
Gambia,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2013,2013,20
Gambia,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2013,2013,26.6
Gambia,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2013,2013,37.2
Gambia,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2013,2013,26.4
Gambia,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2013,2013,7.9
Gambia,M,Marital status,1,Never married,... if she argues with him,3,01/01/2013,2013,13.6
Gambia,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2013,2013,6.7
Gambia,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2013,2013,14.7
Gambia,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2013,2013,24.7
Gambia,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2013,2013,17.2
Gambia,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2013,2013,14.8
Gambia,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2013,2013,21.5
Gambia,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2013,2013,17.7
Gambia,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2013,2013,15.1
Gambia,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2013,2013,22
Gambia,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2013,2013,16.1
Gambia,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2013,2013,40.8
